brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date,city_encoded,state_encoded
30125.0,for_sale,285000.0,5.0,3.0,0.24,14740.0,Middletown,Connecticut,6457.0,1958.0,2021-01-25,218,3
81777.0,for_sale,510000.0,4.0,3.0,8.08,1554864.0,Berlin,Connecticut,6037.0,2799.0,2018-06-11,220,3
22611.0,for_sale,299900.0,3.0,2.0,0.2,1697942.0,New Britain,Connecticut,6052.0,2240.0,2020-10-02,167,3
10555.0,for_sale,354900.0,4.0,2.0,0.4,1447783.0,Rocky Hill,Connecticut,6067.0,1584.0,2012-04-18,226,3
105067.0,for_sale,239900.0,3.0,2.0,0.2,541208.0,Newington,Connecticut,6111.0,1175.0,2013-12-17,166,3
68241.0,for_sale,479900.0,4.0,3.0,0.84,885903.0,Newington,Connecticut,6111.0,2300.0,2020-08-28,166,3
1561.0,for_sale,385000.0,3.0,3.0,0.41,1761599.0,Meriden,Connecticut,6450.0,1550.0,2003-08-20,217,3
26052.0,for_sale,369900.0,6.0,3.0,0.17,366543.0,Hartford,Connecticut,6114.0,3702.0,2007-06-27,159,3
37460.0,for_sale,225000.0,3.0,2.0,0.17,16016.0,New Britain,Connecticut,6053.0,1014.0,2010-08-03,167,3
75650.0,for_sale,284900.0,9.0,3.0,0.17,727794.0,Hartford,Connecticut,6114.0,4173.0,1995-12-13,159,3
10555.0,for_sale,349900.0,3.0,2.0,0.66,481898.0,Glastonbury,Connecticut,6033.0,1494.0,2015-04-27,104,3
7659.0,for_sale,339000.0,3.0,3.0,0.74,519987.0,Meriden,Connecticut,6450.0,2872.0,2013-03-25,217,3
46765.0,for_sale,335000.0,2.0,1.0,1.84,667276.0,Madison,Connecticut,6443.0,1248.0,2019-05-17,228,3
10551.0,for_sale,289000.0,4.0,2.0,0.15,1291263.0,Wethersfield,Connecticut,6109.0,1294.0,2017-08-30,165,3
14977.0,for_sale,469900.0,4.0,3.0,0.94,1540012.0,Durham,Connecticut,6422.0,2848.0,2021-11-04,164,3
22611.0,for_sale,339900.0,3.0,2.0,0.8,603838.0,Middletown,Connecticut,6457.0,1236.0,2018-09-18,218,3
33714.0,for_sale,289900.0,3.0,2.0,0.3,1815586.0,Newington,Connecticut,6111.0,1548.0,2006-10-26,166,3
108004.0,for_sale,425000.0,3.0,2.0,0.84,1660513.0,Glastonbury,Connecticut,6033.0,1200.0,2020-04-13,104,3
10585.0,for_sale,192000.0,2.0,2.0,0.16,1296815.0,New Britain,Connecticut,6051.0,1152.0,2021-01-06,167,3
33714.0,for_sale,339000.0,3.0,3.0,0.92,331870.0,East Hampton,Connecticut,6424.0,1965.0,2018-02-12,222,3
41767.0,for_sale,379900.0,3.0,3.0,0.18,634984.0,Wethersfield,Connecticut,6109.0,1778.0,2021-12-28,165,3
107931.0,for_sale,369900.0,3.0,2.0,0.48,302950.0,New Britain,Connecticut,6052.0,1332.0,1995-06-19,167,3
10555.0,for_sale,300000.0,5.0,3.0,0.15,800588.0,New Britain,Connecticut,6051.0,2777.0,2021-12-14,167,3
32894.0,for_sale,249900.0,6.0,3.0,0.22,898358.0,Hartford,Connecticut,6106.0,3075.0,1995-03-30,159,3
10555.0,for_sale,300000.0,6.0,3.0,0.15,787523.0,New Britain,Connecticut,6051.0,2777.0,2021-12-14,167,3
22821.0,for_sale,210000.0,3.0,2.0,0.25,1244792.0,Middletown,Connecticut,6457.0,1267.0,2015-07-14,218,3
107953.0,for_sale,695000.0,5.0,4.0,1.0,915668.0,Cromwell,Connecticut,6416.0,3150.0,2007-12-20,215,3
107963.0,for_sale,350000.0,3.0,3.0,0.43,1426723.0,Berlin,Connecticut,6037.0,2043.0,2004-03-08,220,3
30875.0,for_sale,235000.0,3.0,1.0,0.25,695685.0,Wethersfield,Connecticut,6109.0,1272.0,2017-07-06,165,3
22611.0,for_sale,259900.0,3.0,2.0,0.22,1565237.0,West Hartford,Connecticut,6110.0,1510.0,2018-04-23,158,3
88400.0,for_sale,239900.0,3.0,3.0,0.31,1458525.0,Hartford,Connecticut,6106.0,2131.0,2006-11-17,159,3
33294.0,for_sale,239900.0,4.0,3.0,0.27,1598056.0,New Britain,Connecticut,6053.0,1875.0,2011-12-19,167,3
33294.0,for_sale,249900.0,4.0,2.0,0.16,1369193.0,New Britain,Connecticut,6053.0,1248.0,2011-03-18,167,3
18229.0,for_sale,335000.0,3.0,3.0,0.4,522574.0,East Hampton,Connecticut,6424.0,1680.0,2003-01-27,222,3
10555.0,for_sale,318900.0,3.0,2.0,0.48,280973.0,Glastonbury,Connecticut,6033.0,1312.0,2004-08-09,104,3
37460.0,for_sale,395000.0,4.0,3.0,0.17,1428180.0,West Hartford,Connecticut,6110.0,2041.0,2018-01-10,158,3
10555.0,for_sale,299900.0,3.0,3.0,0.5,842272.0,Middletown,Connecticut,6457.0,1555.0,2013-04-24,218,3
33714.0,for_sale,239900.0,3.0,2.0,0.3,932281.0,Wethersfield,Connecticut,6109.0,1297.0,1978-08-01,165,3
51868.0,for_sale,575000.0,11.0,5.0,0.27,1213145.0,West Hartford,Connecticut,6119.0,5517.0,2007-05-31,158,3
22611.0,for_sale,459900.0,3.0,2.0,0.55,1760645.0,West Hartford,Connecticut,6117.0,1715.0,2010-06-17,158,3
51868.0,for_sale,325000.0,6.0,2.0,0.28,520604.0,New Britain,Connecticut,6053.0,2318.0,2021-08-24,167,3
107912.0,for_sale,250000.0,1.0,2.0,0.56,712868.0,Meriden,Connecticut,6451.0,758.0,2003-06-16,217,3
51868.0,for_sale,334900.0,3.0,2.0,0.26,733051.0,West Hartford,Connecticut,6107.0,1356.0,2010-01-25,158,3
29078.0,for_sale,325000.0,3.0,2.0,0.19,1821101.0,Newington,Connecticut,6111.0,1056.0,2018-11-16,166,3
51868.0,for_sale,279900.0,4.0,2.0,0.31,1395453.0,East Hartford,Connecticut,6118.0,1943.0,2009-11-23,103,3
17141.0,for_sale,160000.0,3.0,1.0,0.08,532290.0,Hartford,Connecticut,6106.0,1216.0,2018-02-14,159,3
68241.0,for_sale,199900.0,2.0,1.0,0.46,1628388.0,Farmington,Connecticut,6032.0,1048.0,2004-03-19,90,3
22611.0,for_sale,255000.0,4.0,2.0,0.17,1369482.0,West Hartford,Connecticut,6110.0,1468.0,2014-11-17,158,3
104256.0,for_sale,235000.0,3.0,2.0,0.37,1451825.0,Middletown,Connecticut,6457.0,1536.0,2016-11-21,218,3
107951.0,for_sale,449900.0,4.0,3.0,4.74,954807.0,Colchester,Connecticut,6415.0,2595.0,2010-06-14,227,3
107912.0,for_sale,379000.0,4.0,2.0,0.46,1511708.0,Farmington,Connecticut,6032.0,1558.0,1997-12-02,90,3
80325.0,for_sale,290000.0,2.0,2.0,0.18,652182.0,Wethersfield,Connecticut,6109.0,1572.0,2019-07-11,165,3
75650.0,for_sale,189900.0,2.0,2.0,0.18,940141.0,Hartford,Connecticut,6106.0,1022.0,1988-04-15,159,3
107979.0,for_sale,264900.0,3.0,1.0,0.21,1121670.0,Manchester,Connecticut,6040.0,1314.0,2017-07-25,35,3
15520.0,for_sale,379900.0,3.0,3.0,0.61,1018936.0,Wethersfield,Connecticut,6109.0,1316.0,2021-12-13,165,3
10585.0,for_sale,289000.0,3.0,2.0,0.22,117217.0,Wethersfield,Connecticut,6109.0,1342.0,2012-02-17,165,3
89095.0,for_sale,369900.0,3.0,2.0,0.47,523269.0,Berlin,Connecticut,6037.0,1711.0,1989-11-06,220,3
32905.0,for_sale,369000.0,3.0,2.0,0.25,1140985.0,West Hartford,Connecticut,6107.0,1600.0,1996-04-08,158,3
22611.0,for_sale,399900.0,3.0,2.0,0.28,1072653.0,West Hartford,Connecticut,6107.0,1268.0,2021-10-01,158,3
13328.0,for_sale,249900.0,3.0,1.0,0.24,847193.0,West Hartford,Connecticut,6110.0,1134.0,2011-07-07,158,3
107951.0,for_sale,199000.0,3.0,1.0,0.29,564025.0,East Hartford,Connecticut,6118.0,1058.0,2016-07-07,103,3
37460.0,for_sale,329900.0,9.0,3.0,0.14,600588.0,Hartford,Connecticut,6106.0,3450.0,1993-11-12,159,3
107951.0,for_sale,289900.0,6.0,2.0,0.13,892621.0,Manchester,Connecticut,6040.0,2112.0,1988-11-03,35,3
22611.0,for_sale,235000.0,3.0,1.0,0.17,108195.0,Hartford,Connecticut,6106.0,1400.0,2008-01-07,159,3
108004.0,for_sale,1750000.0,6.0,8.0,4.2,1752174.0,West Hartford,Connecticut,6107.0,7606.0,2002-01-17,158,3
10587.0,for_sale,499900.0,4.0,4.0,0.89,838869.0,Manchester,Connecticut,6042.0,2272.0,2009-10-28,35,3
15366.0,for_sale,274900.0,3.0,2.0,0.13,200810.0,Newington,Connecticut,6111.0,1320.0,1994-09-01,166,3
22611.0,for_sale,400000.0,4.0,3.0,0.26,370585.0,Newington,Connecticut,6111.0,2603.0,1996-12-06,166,3
51868.0,for_sale,469000.0,3.0,4.0,0.75,764569.0,Middletown,Connecticut,6457.0,2305.0,2001-04-25,218,3
86796.0,for_sale,549000.0,5.0,4.0,0.24,17519.0,West Hartford,Connecticut,6119.0,2536.0,2019-02-06,158,3
22611.0,for_sale,415000.0,3.0,2.0,0.85,1597886.0,East Hampton,Connecticut,6424.0,1800.0,2004-03-29,222,3
15520.0,for_sale,299999.0,3.0,2.0,0.24,1213135.0,Wethersfield,Connecticut,6109.0,1373.0,2017-03-30,165,3
10582.0,for_sale,325000.0,4.0,2.0,0.14,783922.0,West Hartford,Connecticut,6119.0,1592.0,2017-10-03,158,3
33714.0,for_sale,284900.0,7.0,3.0,0.15,977194.0,New Britain,Connecticut,6051.0,3453.0,2017-04-17,167,3
10582.0,for_sale,239900.0,4.0,1.0,0.21,560917.0,New Britain,Connecticut,6053.0,1474.0,2004-07-06,167,3
22135.0,for_sale,314900.0,3.0,2.0,0.34,1449950.0,Cromwell,Connecticut,6416.0,1280.0,2004-08-23,215,3
107951.0,for_sale,399999.0,4.0,2.0,0.59,1801365.0,Glastonbury,Connecticut,6073.0,1972.0,2018-11-06,104,3
18142.0,for_sale,209900.0,4.0,2.0,0.18,342225.0,New Britain,Connecticut,6052.0,1994.0,2004-11-22,167,3
51868.0,for_sale,235500.0,3.0,1.0,0.29,470429.0,Meriden,Connecticut,6450.0,1092.0,2002-01-28,217,3
22611.0,for_sale,279000.0,3.0,2.0,0.18,1395073.0,West Hartford,Connecticut,6119.0,1654.0,2013-05-28,158,3
30174.0,for_sale,449000.0,3.0,3.0,0.35,307535.0,Berlin,Connecticut,6037.0,1722.0,2012-05-24,220,3
108008.0,for_sale,198000.0,3.0,2.0,0.15,1245739.0,Hartford,Connecticut,6106.0,1008.0,2015-11-02,159,3
41767.0,for_sale,259900.0,3.0,2.0,0.39,695254.0,Middletown,Connecticut,6457.0,1469.0,2003-07-31,218,3
22546.0,for_sale,164900.0,2.0,1.0,0.18,786821.0,New Britain,Connecticut,6053.0,872.0,2008-11-04,167,3
10582.0,for_sale,220000.0,4.0,2.0,0.08,1009923.0,Middletown,Connecticut,6457.0,1328.0,2000-08-31,218,3
51868.0,for_sale,275000.0,3.0,2.0,0.14,198141.0,Newington,Connecticut,6111.0,1016.0,2021-11-19,166,3
107951.0,for_sale,374900.0,3.0,3.0,0.46,1826149.0,West Hartford,Connecticut,6107.0,1498.0,1990-02-16,158,3
14977.0,for_sale,344900.0,3.0,2.0,0.39,1394082.0,Rocky Hill,Connecticut,6067.0,1834.0,2013-08-16,226,3
107951.0,for_sale,319999.0,3.0,2.0,0.16,1671634.0,Middletown,Connecticut,6457.0,1672.0,2001-10-04,218,3
22611.0,for_sale,585000.0,3.0,3.0,0.22,986215.0,West Hartford,Connecticut,6107.0,2475.0,2021-08-24,158,3
51868.0,for_sale,269000.0,3.0,1.0,0.26,517320.0,Newington,Connecticut,6111.0,1290.0,2013-04-19,166,3
68208.0,for_sale,130000.0,2.0,2.0,0.1,107697.0,Meriden,Connecticut,6450.0,1433.0,2006-02-23,217,3
51496.0,for_sale,120000.0,2.0,2.0,0.17,1398511.0,Middletown,Connecticut,6457.0,1028.0,1995-12-08,218,3
28853.0,for_sale,210000.0,4.0,1.0,0.56,709422.0,Meriden,Connecticut,6450.0,2114.0,2005-03-10,217,3
107951.0,for_sale,375000.0,3.0,4.0,3.38,1831498.0,Colchester,Connecticut,6415.0,2000.0,2009-03-19,227,3
30174.0,for_sale,299900.0,2.0,1.0,0.74,48175.0,Berlin,Connecticut,6037.0,1148.0,2004-06-02,220,3
17353.0,for_sale,215000.0,2.0,1.0,0.29,371567.0,Meriden,Connecticut,6450.0,1308.0,2007-08-20,217,3
15366.0,for_sale,314900.0,3.0,2.0,0.3,1757548.0,West Hartford,Connecticut,6107.0,1638.0,1999-08-02,158,3
107941.0,for_sale,310000.0,3.0,2.0,0.26,1383441.0,Wethersfield,Connecticut,6109.0,1405.0,2022-01-28,165,3
14977.0,for_sale,575000.0,3.0,3.0,0.11,1584585.0,Middlefield,Connecticut,6455.0,2076.0,2017-09-12,225,3
51868.0,for_sale,324900.0,3.0,2.0,0.2,1189860.0,West Hartford,Connecticut,6110.0,1266.0,2021-11-19,158,3
22611.0,for_sale,319000.0,3.0,2.0,0.16,1382792.0,West Hartford,Connecticut,6119.0,1200.0,2011-08-01,158,3
107951.0,for_sale,529900.0,3.0,3.0,0.39,562115.0,Glastonbury,Connecticut,6033.0,2189.0,2003-10-14,104,3
10582.0,for_sale,399900.0,3.0,4.0,0.18,118802.0,West Hartford,Connecticut,6119.0,1846.0,2017-06-02,158,3
79217.0,for_sale,309000.0,6.0,2.0,0.17,1511682.0,Hartford,Connecticut,6114.0,2752.0,2016-02-23,159,3
41767.0,for_sale,329900.0,3.0,2.0,0.93,1244528.0,Cromwell,Connecticut,6416.0,1284.0,1973-04-16,215,3
61714.0,for_sale,345000.0,3.0,3.0,0.53,894213.0,East Hampton,Connecticut,6424.0,1744.0,2007-08-30,222,3
33714.0,for_sale,184900.0,5.0,2.0,0.08,562278.0,Middletown,Connecticut,6457.0,1760.0,2021-12-01,218,3
71545.0,for_sale,275000.0,3.0,2.0,0.13,847372.0,Middletown,Connecticut,6457.0,1084.0,1992-07-31,218,3
107951.0,for_sale,424900.0,4.0,3.0,0.5,297189.0,Cromwell,Connecticut,6416.0,2076.0,2017-12-11,215,3
16160.0,for_sale,274900.0,3.0,2.0,0.3,1010517.0,Newington,Connecticut,6111.0,1153.0,2021-10-13,166,3
56060.0,for_sale,219900.0,4.0,2.0,0.2,660342.0,New Britain,Connecticut,6053.0,1229.0,1987-11-16,167,3
53365.0,for_sale,325000.0,4.0,4.0,1.6,289585.0,Middletown,Connecticut,6457.0,2128.0,1988-02-08,218,3
32905.0,for_sale,249900.0,3.0,3.0,0.92,166517.0,Glastonbury,Connecticut,6073.0,1499.0,2017-05-19,104,3
22611.0,for_sale,275000.0,2.0,2.0,0.12,14738.0,Wallingford,Connecticut,6492.0,1400.0,2017-12-15,221,3
33714.0,for_sale,335900.0,3.0,2.0,0.36,548302.0,Meriden,Connecticut,6450.0,1666.0,2010-01-28,217,3
44964.0,for_sale,359900.0,3.0,3.0,0.38,366534.0,Berlin,Connecticut,6037.0,1520.0,2005-03-01,220,3
74808.0,for_sale,279900.0,3.0,2.0,0.38,1406909.0,New Britain,Connecticut,6053.0,1238.0,2021-08-23,167,3
22611.0,for_sale,374900.0,3.0,2.0,0.34,447732.0,Wethersfield,Connecticut,6109.0,1544.0,1984-11-29,165,3
51868.0,for_sale,419900.0,4.0,3.0,0.44,415473.0,Rocky Hill,Connecticut,6067.0,2388.0,2008-02-04,226,3
39554.0,for_sale,369900.0,3.0,2.0,0.27,173406.0,Newington,Connecticut,6111.0,1638.0,2006-04-10,166,3
91398.0,for_sale,220000.0,4.0,2.0,0.22,654297.0,New Britain,Connecticut,6053.0,1382.0,2020-08-03,167,3
22611.0,for_sale,424900.0,3.0,3.0,0.19,1354584.0,West Hartford,Connecticut,6107.0,2210.0,2009-04-28,158,3
22611.0,for_sale,925000.0,5.0,4.0,2.06,1565199.0,Rocky Hill,Connecticut,6067.0,4585.0,2018-10-16,226,3
5179.0,for_sale,249900.0,3.0,2.0,0.26,974878.0,New Britain,Connecticut,6053.0,1092.0,2019-12-19,167,3
15520.0,for_sale,584900.0,4.0,3.0,0.46,1428273.0,Rocky Hill,Connecticut,6067.0,2870.0,2001-07-25,226,3
17353.0,for_sale,239000.0,3.0,2.0,0.33,1428582.0,Meriden,Connecticut,6450.0,990.0,2017-06-27,217,3
107912.0,for_sale,425000.0,3.0,3.0,3.15,729420.0,Durham,Connecticut,6422.0,1912.0,2015-07-16,164,3
10544.0,for_sale,230000.0,3.0,2.0,1.76,334264.0,Colchester,Connecticut,6415.0,1008.0,2019-05-01,227,3
3357.0,for_sale,520000.0,4.0,3.0,0.71,482424.0,Glastonbury,Connecticut,6073.0,2364.0,2019-05-01,104,3
72717.0,for_sale,628000.0,3.0,3.0,4.36,350740.0,Guilford,Connecticut,6437.0,2868.0,1987-01-05,138,3
41767.0,for_sale,349900.0,2.0,2.0,1.0,795984.0,Middletown,Connecticut,6457.0,1920.0,2017-05-01,218,3
54594.0,for_sale,329900.0,3.0,2.0,0.45,1369519.0,Cromwell,Connecticut,6416.0,1107.0,2016-09-08,215,3
107985.0,for_sale,950000.0,4.0,4.0,4.29,1540339.0,Guilford,Connecticut,6437.0,3233.0,2010-06-28,138,3
107951.0,for_sale,299900.0,3.0,2.0,16.29,470470.0,East Hampton,Connecticut,6424.0,1606.0,2004-02-13,222,3
107951.0,for_sale,289900.0,4.0,2.0,0.46,1157061.0,Glastonbury,Connecticut,6033.0,1462.0,2006-09-12,104,3
79028.0,for_sale,220000.0,3.0,1.0,0.27,1741066.0,New Britain,Connecticut,6053.0,1391.0,2019-06-10,167,3
30174.0,for_sale,259000.0,3.0,2.0,0.28,1021068.0,Berlin,Connecticut,6037.0,1287.0,2002-09-11,220,3
10555.0,for_sale,205000.0,3.0,2.0,0.15,652325.0,New Britain,Connecticut,6053.0,1254.0,2010-05-12,167,3
79217.0,for_sale,209900.0,3.0,1.0,0.17,780617.0,New Britain,Connecticut,6053.0,884.0,2006-06-27,167,3
22611.0,for_sale,161000.0,2.0,1.0,0.08,1668509.0,Middletown,Connecticut,6457.0,857.0,2021-11-23,218,3
79217.0,for_sale,190000.0,4.0,2.0,0.13,476387.0,Hartford,Connecticut,6106.0,1075.0,2019-03-13,159,3
22611.0,for_sale,214900.0,4.0,1.0,0.49,1259686.0,Wethersfield,Connecticut,6109.0,1538.0,1993-04-01,165,3
103948.0,for_sale,799000.0,3.0,4.0,2.07,1382768.0,Haddam,Connecticut,6438.0,3475.0,2019-12-06,216,3
12988.0,for_sale,229900.0,3.0,2.0,0.28,778664.0,Meriden,Connecticut,6450.0,1238.0,2017-02-01,217,3
51868.0,for_sale,269900.0,3.0,2.0,0.17,1438459.0,West Hartford,Connecticut,6110.0,1330.0,2017-06-22,158,3
107951.0,for_sale,739900.0,4.0,4.0,4.3,1292395.0,Glastonbury,Connecticut,6033.0,3543.0,2007-05-17,104,3
51868.0,for_sale,249900.0,3.0,2.0,0.18,1009971.0,Wethersfield,Connecticut,6109.0,1260.0,2018-12-03,165,3
22611.0,for_sale,449900.0,3.0,3.0,0.42,690451.0,West Hartford,Connecticut,6107.0,2209.0,2018-04-11,158,3
22611.0,for_sale,245000.0,4.0,2.0,0.18,1109483.0,West Hartford,Connecticut,6119.0,1540.0,2001-10-26,158,3
51868.0,for_sale,394900.0,4.0,3.0,0.38,1285320.0,Wethersfield,Connecticut,6109.0,2016.0,1974-09-03,165,3
10582.0,for_sale,292500.0,2.0,2.0,0.18,93032.0,West Hartford,Connecticut,6110.0,1397.0,2013-02-28,158,3
89095.0,for_sale,335000.0,4.0,2.0,0.26,1732664.0,Berlin,Connecticut,6037.0,1758.0,2015-08-13,220,3
51868.0,for_sale,239900.0,3.0,2.0,0.15,1104836.0,Meriden,Connecticut,6450.0,1152.0,2009-06-26,217,3
18229.0,for_sale,256500.0,2.0,1.0,0.38,436819.0,Portland,Connecticut,6480.0,1150.0,2011-10-25,223,3
108004.0,for_sale,625000.0,4.0,3.0,0.24,1686389.0,West Hartford,Connecticut,6107.0,2340.0,2014-09-15,158,3
108004.0,for_sale,129900.0,1.0,1.0,0.19,453413.0,Middlefield,Connecticut,6481.0,530.0,2021-12-06,225,3
108006.0,for_sale,178900.0,4.0,2.0,0.11,1620005.0,Middletown,Connecticut,6457.0,1944.0,2005-08-04,218,3
108004.0,for_sale,260000.0,3.0,2.0,0.34,1686297.0,Cromwell,Connecticut,6416.0,1632.0,1987-06-26,215,3
18229.0,for_sale,549900.0,3.0,3.0,0.12,1450157.0,East Hampton,Connecticut,6424.0,2340.0,2008-01-28,222,3
22611.0,for_sale,579900.0,3.0,3.0,1.88,733451.0,Wallingford,Connecticut,6492.0,2411.0,1996-08-20,221,3
108006.0,for_sale,215900.0,2.0,2.0,0.17,1229972.0,New Britain,Connecticut,6053.0,891.0,2002-08-05,167,3
10571.0,for_sale,264900.0,3.0,2.0,0.21,1229891.0,Wethersfield,Connecticut,6109.0,1267.0,2019-03-28,165,3
84534.0,for_sale,252000.0,3.0,2.0,0.11,1314551.0,Meriden,Connecticut,6451.0,1277.0,2019-04-25,217,3
89095.0,for_sale,259900.0,3.0,2.0,0.15,812587.0,New Britain,Connecticut,6053.0,1142.0,2021-12-17,167,3
109280.0,for_sale,100000.0,2.0,2.0,0.08,453148.0,Hartford,Connecticut,6106.0,850.0,2022-02-03,159,3
44964.0,for_sale,169900.0,4.0,2.0,0.16,1811452.0,Meriden,Connecticut,6450.0,1252.0,2004-01-05,217,3
11020.0,for_sale,229000.0,3.0,2.0,0.17,1668238.0,New Britain,Connecticut,6052.0,1756.0,2013-04-10,167,3
51868.0,for_sale,449900.0,4.0,2.0,0.28,1336178.0,West Hartford,Connecticut,6119.0,1814.0,2010-05-27,158,3
97399.0,for_sale,279900.0,4.0,2.0,0.22,437673.0,West Hartford,Connecticut,6110.0,1512.0,2005-07-01,158,3
107912.0,for_sale,900000.0,3.0,4.0,2.0,967177.0,Haddam,Connecticut,6438.0,2799.0,2017-12-27,216,3
109280.0,for_sale,225000.0,2.0,1.0,0.23,1539845.0,Middlefield,Connecticut,6455.0,1024.0,2004-12-14,225,3
108004.0,for_sale,395000.0,4.0,3.0,0.5,342661.0,New Britain,Connecticut,6052.0,2610.0,1988-03-22,167,3
67951.0,for_sale,474000.0,4.0,3.0,3.84,242611.0,East Hampton,Connecticut,6424.0,2521.0,2008-06-19,222,3
30174.0,for_sale,250000.0,2.0,2.0,0.23,514736.0,Newington,Connecticut,6111.0,1148.0,2003-02-27,166,3
83116.0,for_sale,259900.0,2.0,2.0,0.28,269937.0,Meriden,Connecticut,6450.0,1232.0,2021-12-03,217,3
80947.0,for_sale,280000.0,3.0,1.0,0.4,440142.0,Newington,Connecticut,6111.0,1196.0,2020-03-30,166,3
10863.0,for_sale,259999.0,3.0,2.0,0.18,1499281.0,Hartford,Connecticut,6114.0,1378.0,1994-11-07,159,3
107912.0,for_sale,950000.0,5.0,4.0,2.1,962938.0,Haddam,Connecticut,6441.0,4014.0,2015-12-22,216,3
47673.0,for_sale,442000.0,8.0,4.0,0.29,816354.0,Hartford,Connecticut,6114.0,5428.0,2002-05-09,159,3
107912.0,for_sale,1495000.0,4.0,3.0,3.23,447520.0,Marlborough,Connecticut,6447.0,5974.0,1994-03-18,108,3
108006.0,for_sale,259900.0,3.0,2.0,0.1,1245427.0,Newington,Connecticut,6111.0,1430.0,2007-03-23,166,3
22611.0,for_sale,319999.0,3.0,3.0,0.47,1313698.0,Middletown,Connecticut,6457.0,1488.0,1999-10-12,218,3
54746.0,for_sale,349900.0,2.0,2.0,0.55,1330271.0,Berlin,Connecticut,6037.0,1238.0,2004-06-16,220,3
51868.0,for_sale,200000.0,3.0,1.0,0.13,1335756.0,Hartford,Connecticut,6106.0,1268.0,2004-05-10,159,3
10575.0,for_sale,285000.0,3.0,3.0,0.18,868502.0,Rocky Hill,Connecticut,6067.0,1708.0,2010-12-16,226,3
22611.0,for_sale,169000.0,3.0,2.0,0.43,118870.0,Middletown,Connecticut,6457.0,1311.0,2005-07-01,218,3
30125.0,for_sale,254900.0,4.0,2.0,0.14,1192394.0,New Britain,Connecticut,6053.0,1539.0,2021-12-23,167,3
91945.0,for_sale,218500.0,3.0,2.0,1.9,1208567.0,Middletown,Connecticut,6457.0,930.0,2018-11-08,218,3
107964.0,for_sale,425000.0,4.0,3.0,1.22,898222.0,Rocky Hill,Connecticut,6067.0,2592.0,2002-07-12,226,3
10585.0,for_sale,625000.0,4.0,3.0,4.24,1396038.0,Colchester,Connecticut,6415.0,2528.0,2015-07-21,227,3
51868.0,for_sale,525000.0,4.0,3.0,1.0,1010749.0,Haddam,Connecticut,6441.0,2816.0,2021-03-23,216,3
15366.0,for_sale,360000.0,4.0,3.0,0.24,1109506.0,West Hartford,Connecticut,6107.0,1798.0,2016-08-04,158,3
14063.0,for_sale,395000.0,7.0,3.0,0.26,185730.0,New Britain,Connecticut,6052.0,4488.0,2019-08-26,167,3
15366.0,for_sale,625000.0,4.0,5.0,1.02,955622.0,West Hartford,Connecticut,6107.0,2917.0,2016-04-11,158,3
3357.0,for_sale,1900000.0,3.0,2.0,1.08,118583.0,Glastonbury,Connecticut,6033.0,1992.0,2013-01-28,104,3
107951.0,for_sale,329900.0,6.0,2.0,0.15,1774356.0,Middletown,Connecticut,6457.0,2024.0,2020-09-10,218,3
51868.0,for_sale,164900.0,1.0,1.0,0.29,1660614.0,East Haddam,Connecticut,6469.0,1327.0,1988-03-14,163,3
104449.0,for_sale,270000.0,3.0,1.0,0.42,1774000.0,Wethersfield,Connecticut,6109.0,1096.0,2022-02-03,165,3
3357.0,for_sale,350000.0,8.0,4.0,0.25,1139565.0,New Britain,Connecticut,6053.0,2072.0,2019-04-26,167,3
17141.0,for_sale,179900.0,3.0,1.0,0.15,1660669.0,Middletown,Connecticut,6457.0,1080.0,2018-09-14,218,3
33503.0,for_sale,409900.0,4.0,2.0,0.84,1566320.0,Glastonbury,Connecticut,6033.0,2346.0,2019-09-06,104,3
22611.0,for_sale,219900.0,3.0,2.0,0.32,1645093.0,Meriden,Connecticut,6450.0,1296.0,2007-06-26,217,3
108004.0,for_sale,439900.0,4.0,2.0,0.24,680190.0,West Hartford,Connecticut,6119.0,1961.0,2017-12-20,158,3
68241.0,for_sale,469900.0,4.0,3.0,0.5,563529.0,Berlin,Connecticut,6037.0,1996.0,1997-05-19,220,3
22611.0,for_sale,280000.0,3.0,3.0,0.11,329191.0,Newington,Connecticut,6111.0,1488.0,2004-11-30,166,3
102754.0,for_sale,219900.0,2.0,2.0,0.46,1009273.0,Rocky Hill,Connecticut,6067.0,1194.0,2014-12-24,226,3
19075.0,for_sale,319000.0,3.0,3.0,0.59,1369978.0,Portland,Connecticut,6480.0,1852.0,2015-04-27,223,3
18229.0,for_sale,387000.0,4.0,3.0,1.7,652120.0,Haddam,Connecticut,6441.0,1964.0,2021-03-09,216,3
3357.0,for_sale,199000.0,2.0,1.0,0.14,1032347.0,Wethersfield,Connecticut,6109.0,792.0,2019-08-30,165,3
108004.0,for_sale,419000.0,4.0,2.0,0.1,98639.0,West Hartford,Connecticut,6119.0,2694.0,2007-10-10,158,3
99886.0,for_sale,775000.0,5.0,5.0,0.59,1619902.0,West Hartford,Connecticut,6107.0,3985.0,2003-02-28,158,3
10560.0,for_sale,259900.0,3.0,1.0,0.18,1760646.0,Middletown,Connecticut,6457.0,1435.0,2019-08-19,218,3
10555.0,for_sale,250000.0,3.0,2.0,0.17,1716991.0,Wethersfield,Connecticut,6109.0,1416.0,2016-08-16,165,3
